transaction_id,client_id,timestamp,amount,country,merchant_category,is_fraud,fraud_pattern
e184e5bf-448a-4e96-94fa-db1ee78f3e34,CUST0074,2026-08-13T10:36:27.166641,243.8,MA,travel,0,
fad493cd-f16e-4974-99cf-53b9f275b1e9,CUST0106,2026-08-13T10:38:23.555336,83.79,CN,restaurant,0,
c83ab6a2-0caa-4527-a7c0-c1619c26006a,CUST0170,2026-08-13T10:38:58.657375,102.05,RU,jewelry,0,
ef619557-4261-4c91-b43f-dd3ebe680275,CUST0163,2026-08-13T10:39:35.646207,232.53,ES,jewelry,0,
9a007c35-1637-4a28-a571-fad4a004b80b,CUST0011,2026-08-13T10:41:00.899594,214.02,US,travel,0,
7f429877-b3d2-4b6b-909e-e01a7e2dd26d,CUST0070,2026-08-13T10:41:20.548707,338.06,CN,grocery,0,
f79d3894-a799-42ae-ac2e-0e7a4a3685b8,CUST0074,2026-08-13T10:43:36.437264,257.98,MA,restaurant,0,
d9a87843-cf2d-49e6-99fa-35b51685fafc,CUST0075,2026-08-13T10:45:17.290269,169.67,CN,restaurant,0,
0dbb8962-ff40-4455-b483-b08a7f678ab0,CUST0082,2026-08-13T10:45:29.452358,269.09,DE,online_gaming,0,
93f46477-8987-471d-9356-23541149778e,CUST0032,2026-08-13T10:45:37.323056,139.62,CN,online_gaming,0,
e2da9fac-601f-4fd7-b810-f2691a3d4703,CUST0183,2026-08-13T10:48:38.541211,192.55,FR,online_gaming,0,
17220500-dd2f-4a44-901b-80fe99c90df2,CUST0165,2026-08-13T10:51:36.766899,230.63,US,fuel,0,
c50c84ac-1334-4001-81ae-795c4df5e1d1,CUST0074,2026-08-13T10:53:03.866310,321.8,MA,restaurant,0,
517309e1-8c5c-4f6f-9776-26d4edac46b6,CUST0168,2026-08-13T10:53:08.304117,154.39,RU,travel,0,
da8c0d0d-d1d3-460f-befa-749cd6c8d7af,CUST0143,2026-08-13T10:59:07.267700,73.54,NG,travel,0,
b4576995-a6c9-4ca6-8c54-a99bb5aba2e9,CUST0010,2026-08-13T10:59:13.987710,55.4,CN,electronics,0,
1948e893-3b82-4a6f-838d-31de1ded6535,CUST0058,2026-08-13T11:00:32.425011,31.93,NG,travel,0,
234ee881-fd8d-4dff-a0e7-037b9c3d7816,CUST0195,2026-08-13T11:04:41.801395,272.19,RU,online_gaming,0,
9e067722-5b6a-4c21-9ead-b16c80163f0e,CUST0051,2026-08-13T11:04:52.650007,26.68,US,online_gaming,0,
6b521f67-069b-43e0-8d1b-0bb4b8dbd6f3,CUST0071,2026-08-13T11:06:11.167543,43.96,RU,restaurant,0,
0b2d1dd4-9740-49cb-807f-52b023fd347b,CUST0074,2026-08-13T11:10:19.484818,165.29,MA,travel,0,
7031687c-5729-4b8e-9d6c-1df5a2e4456e,CUST0067,2026-08-13T11:10:52.935384,127.47,CN,grocery,0,
c036a96f-6ef6-4802-a3d6-b4d3ca08056d,CUST0178,2026-08-13T11:12:23.356695,242.55,FR,grocery,0,
60f43148-11f9-4652-9b8c-842318317649,CUST0182,2026-08-13T11:14:50.410183,25.31,NG,electronics,0,
9c7e0fef-9690-400d-811d-62319bbdeb80,CUST0149,2026-08-13T11:17:34.394064,25.35,MA,jewelry,0,
d1bee2d5-095e-4881-9aa7-9f4a134add5b,CUST0007,2026-08-13T11:19:30.099204,75.59,NG,fuel,0,
36148bb2-1de6-46ee-b5a5-4d3518ad6a4a,CUST0092,2026-08-13T11:21:24.970106,154.04,MA,cash_withdrawal,0,
e010d475-73b2-4cf5-98b2-6e15e1d23ea2,CUST0044,2026-08-13T11:22:57.241980,145.01,ES,clothing,0,
03a7f6ef-26b2-442f-ab0b-404892c948ec,CUST0142,2026-08-13T11:33:08.965000,63.05,RU,jewelry,0,
a593ec56-533b-47bf-924b-22fe95366fd3,CUST0170,2026-08-13T11:34:04.543181,105.97,RU,grocery,0,
0222ecc0-07ed-4c21-802f-d446635066ed,CUST0089,2026-08-13T11:34:15.781891,198.57,DE,restaurant,0,
bc83b556-56f0-4ccd-b89c-b25ae4b26f80,CUST0060,2026-08-13T11:37:14.555885,217.44,DE,grocery,0,
fc36323e-ee33-40ee-928c-fb8a23cd6e59,CUST0060,2026-08-13T11:37:45.698337,209.71,DE,online_gaming,0,
8a1883c0-fea1-4d74-a2ab-420007736e6b,CUST0093,2026-08-13T11:38:24.522820,57.93,CN,grocery,0,
018163ad-0aeb-4a17-8c3b-3e6c248aaa82,CUST0123,2026-08-13T11:41:02.578074,115.46,NG,electronics,0,
4d78d025-deab-4f8d-abe9-d22169095f60,CUST0004,2026-08-13T11:42:04.078012,145.49,NG,grocery,0,
d108f48c-1aef-45ad-9291-3bd4b6b8dd99,CUST0070,2026-08-13T11:43:55.745251,314.68,CN,grocery,0,
a507149d-8609-4070-8964-93ca91396862,CUST0014,2026-08-13T11:45:04.645268,220.62,FR,restaurant,0,
76adbf56-2a5f-4cf9-81fd-7ddabc3be431,CUST0022,2026-08-13T11:46:30.333448,223.06,FR,restaurant,0,
5f25942e-ffcc-497f-9d45-ea2569c69068,CUST0085,2026-08-13T11:49:12.817431,230.12,DE,cash_withdrawal,0,
517ea2f6-16d8-4733-a319-6d2cddb02b26,CUST0005,2026-08-13T11:50:57.644410,249.13,US,restaurant,0,
86f80077-81f4-42f4-91b6-53b625aca9ee,CUST0148,2026-08-13T11:51:56.962781,138.25,FR,cash_withdrawal,0,
41b8b866-53d9-4d9d-b712-ea01911c855f,CUST0005,2026-08-13T11:54:47.047550,249.22,US,grocery,0,
ca27ea6d-42b8-4898-b5f1-01a458e2f19e,CUST0173,2026-08-13T11:55:28.114499,287.31,DE,electronics,0,
68d4f62f-173d-46d0-8d80-2ef1f8c4f535,CUST0074,2026-08-13T11:56:53.118531,4199.47,MA,travel,1,high_amount
e3bb0bea-5b5b-4dad-8e5e-626ae417cbc0,CUST0092,2026-08-13T12:00:23.500306,187.02,MA,electronics,0,
ac633e4c-1fc4-43d7-981b-5143f68653b7,CUST0029,2026-08-13T12:02:31.688130,238.2,DE,electronics,0,
d84d3006-254a-4d53-a39e-2aa51bfccc19,CUST0076,2026-08-13T12:02:37.821311,234.1,FR,grocery,0,
12f8987d-ffea-4656-9bb2-b2ac7e8d8f21,CUST0072,2026-08-13T12:04:24.645178,105.16,CN,cash_withdrawal,0,
79a7095a-3494-4add-a6ef-d268631e2525,CUST0065,2026-08-13T12:08:24.170196,208.54,FR,jewelry,0,
50f73773-8e58-49da-8183-0d3a2f869f77,CUST0086,2026-08-13T12:14:34.353725,80.44,MA,clothing,0,
0fa19a37-0369-40a9-af5b-8c999ac1ca09,CUST0123,2026-08-13T12:14:39.065689,134.71,NG,electronics,0,
527f0743-1e6e-45f0-aeb8-9c025fef6be2,CUST0066,2026-08-13T12:17:34.640000,75.29,ES,online_gaming,0,
be9aa166-504b-4081-85eb-214452e0360d,CUST0040,2026-08-13T12:19:23.158450,34.19,ES,fuel,0,
43c41b83-c0ad-49e4-86e1-068be33d38ec,CUST0106,2026-08-13T12:21:39.257370,128.69,CN,electronics,0,
33929653-d66b-40bc-a4db-ecb6f7e5ad5b,CUST0156,2026-08-13T12:22:10.421918,36.63,NG,online_gaming,1,high_frequency
40e9b23c-d76e-492e-af6b-25ac7ecae9ca,CUST0156,2026-08-13T12:22:21.421918,19.43,NG,online_gaming,1,high_frequency
931a4403-c283-4909-a762-74b9baaf56b9,CUST0156,2026-08-13T12:22:36.421918,25.17,NG,online_gaming,1,high_frequency
3d291157-6ea3-4357-8e5f-2870988e04a6,CUST0156,2026-08-13T12:22:45.421918,25.45,NG,online_gaming,1,high_frequency
8f040de3-785f-4ac0-905d-51b91ef3def3,CUST0156,2026-08-13T12:23:40.421918,20.72,NG,online_gaming,1,high_frequency
b65d68fc-6f9a-43bf-b8d4-e8564db57ef6,CUST0156,2026-08-13T12:24:10.421918,6.51,NG,online_gaming,1,high_frequency
001aa86e-c312-477c-ae26-9f109e9137ed,CUST0156,2026-08-13T12:24:20.421918,41.76,NG,online_gaming,1,high_frequency
2c4f4748-c7d5-445d-b7c7-73400effe60e,CUST0156,2026-08-13T12:24:26.421918,42.32,NG,online_gaming,1,high_frequency
5487b560-84b8-4337-be5b-27c32f7463b6,CUST0156,2026-08-13T12:24:58.421918,44.45,NG,online_gaming,1,high_frequency
693ac7be-2638-4624-9a49-7e6d21bed9f3,CUST0156,2026-08-13T12:25:06.421918,31.47,NG,online_gaming,1,high_frequency
c7023cc5-3b7a-4bdb-bd86-080ef9c2ff19,CUST0156,2026-08-13T12:26:29.421918,20.44,NG,online_gaming,1,high_frequency
60ebdfa1-e2fd-41a1-9beb-5e67615fc3e6,CUST0156,2026-08-13T12:26:49.421918,45.52,NG,online_gaming,1,high_frequency
df52b5d6-021c-40bb-abea-a6a9ec252640,CUST0057,2026-08-13T12:27:13.622390,188.08,CN,restaurant,0,
e1473819-68a4-4383-a431-e26ac06ca765,CUST0081,2026-08-13T12:31:01.395240,184.22,US,online_gaming,0,
f06bb5d7-9dda-47ea-bf5c-75b6ff21d1a0,CUST0183,2026-08-13T12:31:09.412062,180.28,FR,electronics,0,
30975c92-f725-4b2a-b03b-e1f6869b8a38,CUST0179,2026-08-13T12:32:22.791911,88.49,DE,online_gaming,0,
5057a5e0-ba95-456e-8f3a-b8e578e01768,CUST0150,2026-08-13T12:33:32.214994,29.71,CN,electronics,0,
994d310c-bc56-4dc3-bc1e-ad5364d656bf,CUST0195,2026-08-13T12:40:56.056939,326.91,RU,restaurant,0,
c77d3fef-252d-46ec-b0b5-feda2022ab75,CUST0122,2026-08-13T12:46:19.384775,61.24,FR,clothing,0,
cb785345-0efe-402b-8850-ae6a9e4d1299,CUST0116,2026-08-13T12:46:58.494886,261.43,DE,online_gaming,0,
a482848e-f5ef-4612-92b5-e742ddf48735,CUST0147,2026-08-13T12:50:49.703481,200.46,ES,jewelry,0,
385362be-9740-41e7-9fde-511ba273086c,CUST0182,2026-08-13T12:52:09.156687,36.92,NG,fuel,0,
21613cea-0be6-4c91-b2df-7e8e7d86addb,CUST0183,2026-08-13T12:55:12.876642,173.33,FR,fuel,0,
226eb60a-560c-4686-9862-716084987435,CUST0051,2026-08-13T13:00:26.520244,34.76,US,fuel,0,
66bd6512-3d61-4f08-9f1f-1e43b66da0fd,CUST0068,2026-08-13T13:01:27.224994,267.85,MA,cash_withdrawal,0,
c31f4d90-7fd6-4096-83d4-5a907de21454,CUST0081,2026-08-13T13:02:38.805624,189.95,US,electronics,0,
703d2920-2fe1-41d3-bc4a-cd6eb9b57893,CUST0139,2026-08-13T13:03:30.150011,135.54,ES,online_gaming,0,
b35e6e40-aced-4f41-994f-bc93375036ed,CUST0028,2026-08-13T13:05:09.234872,292.64,MA,online_gaming,0,
a4e4ce37-6269-41c8-b77d-5a77cbd8806d,CUST0009,2026-08-13T13:05:27.210230,244.44,RU,cash_withdrawal,1,impossible_travel
122fef1d-922c-4290-841a-c196765e4a08,CUST0035,2026-08-13T13:08:00.278950,244.95,DE,electronics,0,
45a573a9-30e4-4a63-b5c4-b9170c8045bb,CUST0179,2026-08-13T13:08:27.492437,84.31,DE,jewelry,0,
c665b255-feb7-4989-83bc-d0cf7be06f6a,CUST0080,2026-08-13T13:11:48.590468,262.95,RU,restaurant,0,
a79f4212-4085-4aee-a179-697c6383c090,CUST0012,2026-08-13T13:17:40.683528,35.74,CN,fuel,0,
47a09885-dd11-46ed-bfd5-2c9331e1a19c,CUST0175,2026-08-13T13:22:23.315769,212.77,CN,electronics,0,
3164138b-2c59-44d9-b5c7-1def95c41d7a,CUST0127,2026-08-13T13:23:21.224565,120.73,US,fuel,0,
b4c35bac-8d20-4e55-be73-4985a4e4f1b8,CUST0108,2026-08-13T13:24:17.361937,78.08,MA,jewelry,0,
19b52c4e-dde7-44dc-942c-e002bc61329c,CUST0189,2026-08-13T13:27:51.612903,177.39,NG,jewelry,0,
1bbceff0-f19a-4663-98c9-f0c2f52a5756,CUST0077,2026-08-13T13:32:36.804567,164.18,RU,clothing,0,
7c02bc4f-b7c3-4850-9a76-1bc356c57740,CUST0064,2026-08-13T13:34:12.659900,252.18,DE,fuel,0,
a560fff4-169a-44a1-a676-9f01608ff086,CUST0137,2026-08-13T13:34:49.689831,219.62,DE,grocery,0,
dbfefe19-8a9b-4294-97d7-e6d90c53489f,CUST0133,2026-08-13T13:35:08.428647,149.84,ES,travel,0,
abb2b671-243a-4a59-a17b-f68edc02de72,CUST0001,2026-08-13T13:37:39.187280,31.41,RU,grocery,0,
3abc30eb-8624-4b6d-b394-09bdc1f25fdf,CUST0175,2026-08-13T13:39:31.456991,253.11,CN,travel,0,
561e8aa8-9492-4496-abcb-386e63659902,CUST0011,2026-08-13T13:40:05.888048,196.55,US,restaurant,0,
45d0ca82-e0ee-44a5-8b8b-bc452ec6e345,CUST0122,2026-08-13T13:41:59.751609,105.57,FR,electronics,0,
02169a2a-86a3-4f84-afc5-ea7168a282e9,CUST0024,2026-08-13T13:42:56.334263,241.18,CN,clothing,0,
e51efa0e-69ed-4bfa-a44d-872677c436cf,CUST0016,2026-08-13T13:43:42.162246,212.79,US,electronics,0,
0eca9cae-c370-4a70-b858-b8dcc3b708f4,CUST0121,2026-08-13T13:49:44.142434,200.54,MA,restaurant,0,
e1b833fb-3999-4bc8-87f0-dacd62a650c7,CUST0120,2026-08-13T13:55:52.800933,211.75,RU,online_gaming,0,
47e77998-a92b-4ed7-a923-c883c804d7ac,CUST0008,2026-08-13T14:00:50.677699,78.57,DE,clothing,0,
48a891e7-92e9-4e71-95bc-aa5144ef77e0,CUST0186,2026-08-13T14:04:31.682264,113.7,CN,cash_withdrawal,0,
e2823098-59a6-42fe-8130-2ce21a8e19c0,CUST0036,2026-08-13T14:08:25.256643,290.34,NG,restaurant,0,
40c27116-7ed2-433f-9b66-2cf5b4172af8,CUST0161,2026-08-13T14:13:57.600039,39.99,MA,clothing,0,
5f3e1dac-966e-4a8f-b831-92bb445bf5a1,CUST0015,2026-08-13T14:14:19.162755,69.35,RU,electronics,0,
bd8b0fcc-3c95-477c-adf8-ad5dbfe65af6,CUST0190,2026-08-13T14:30:22.061233,128.92,DE,clothing,0,
051906e7-7ae8-41ae-955a-cdd6dfe7ee74,CUST0193,2026-08-13T14:31:37.192103,253.99,FR,restaurant,0,
69b6e1de-8497-4f66-930d-fd9195b16b71,CUST0063,2026-08-13T14:32:03.846088,251.46,RU,jewelry,0,
28573427-8f69-4b53-8272-aa62ae0b77ea,CUST0121,2026-08-13T14:37:11.248238,173.59,MA,restaurant,0,
4a216cc8-760e-4153-9deb-a76a54ea5f20,CUST0122,2026-08-13T14:38:53.899540,157.18,FR,clothing,0,
da73f1b4-574e-4aca-9b0b-b9402dd99c10,CUST0045,2026-08-13T14:38:55.468993,161.32,DE,online_gaming,0,
63d9f8e2-8c7a-430d-9907-3cb1205f3e7d,CUST0166,2026-08-13T14:40:41.705720,301.74,RU,travel,0,
bafcd994-6780-4710-aeec-4cfca8816aeb,CUST0066,2026-08-13T14:45:35.588231,77.93,ES,electronics,0,
1a9993a6-aca4-434e-bd96-c05fe3b13768,CUST0068,2026-08-13T14:46:17.572006,293.67,MA,cash_withdrawal,0,
2aae55b7-55c7-4238-a59d-b8898c57a97f,CUST0191,2026-08-13T14:47:59.567797,282.36,US,online_gaming,0,
98df82a9-84b5-4b3f-83dd-0c2cd1f4dc9b,CUST0125,2026-08-13T14:51:46.724287,111.8,US,cash_withdrawal,0,
aaaf6783-fdff-405f-98be-c19501b5d976,CUST0079,2026-08-13T14:54:06.433620,201.91,RU,jewelry,0,
00109223-42ad-41af-ac9b-3f3f77a4beb3,CUST0175,2026-08-13T14:57:52.593991,239.83,CN,clothing,0,
d2822511-568d-4da3-80e1-b8bcb19c634f,CUST0036,2026-08-13T14:58:19.932146,329.89,NG,fuel,0,
8b0a2362-b8e6-4cf5-92e3-8d10d110959c,CUST0107,2026-08-13T15:11:31.906342,34.51,US,grocery,0,
11a2c4c5-e33f-44fd-9ad0-979b4c34e028,CUST0021,2026-08-13T15:20:07.650897,57.9,DE,grocery,0,
362017cf-0890-43d2-8886-44bcba06c179,CUST0058,2026-08-13T15:24:16.524930,18.32,NG,fuel,0,
ae0560a2-8b81-4992-8b50-59ebad000629,CUST0070,2026-08-13T15:26:29.322996,310.84,CN,online_gaming,0,
e762d341-3c38-4c02-a3be-a0e4c5e7e9c0,CUST0193,2026-08-13T15:27:18.091401,221.42,FR,restaurant,0,
bd2ac065-fb7f-4885-a399-821f1f90b7fd,CUST0093,2026-08-13T15:28:20.043926,45.04,CN,grocery,0,
b582c2e4-2ec9-4830-9591-f5172d808962,CUST0013,2026-08-13T15:29:25.570758,82.57,FR,clothing,0,
4ee538ca-7624-4aef-9d97-d84a8f437a8e,CUST0166,2026-08-13T15:32:27.564573,294.84,RU,online_gaming,0,
25dc9607-406d-4ec6-aaa8-5eaa99a34518,CUST0001,2026-08-13T15:34:11.113930,40.85,RU,clothing,0,
41c9cb9d-1069-47f6-afab-215aa4614ac2,CUST0050,2026-08-13T15:40:28.496444,281.81,RU,restaurant,0,
fdb4cad9-73f3-4c59-9625-d3b0420ea74b,CUST0013,2026-08-13T15:41:40.673384,88.0,FR,grocery,0,
df5f8db6-8b2f-4225-ab26-9a9529db262a,CUST0173,2026-08-13T15:46:42.344710,299.69,DE,jewelry,0,
1b8a457c-8b2b-4634-920e-d7c78e119e49,CUST0052,2026-08-13T15:46:48.735614,88.47,FR,grocery,0,
3076b981-77a7-44e3-af8c-c9dd0d5f1b4f,CUST0123,2026-08-13T15:57:43.166092,120.49,NG,restaurant,0,
9dd181a8-2fe8-4739-8e88-f84e56890351,CUST0000,2026-08-13T15:59:03.713630,1.6,FR,cash_withdrawal,0,
7aa1db31-3368-4fa9-aeb5-8fc7e5b32fa0,CUST0154,2026-08-13T16:09:23.519057,199.2,NG,grocery,0,
b72f53b9-d45e-443b-b037-35992e907203,CUST0106,2026-08-13T16:12:06.935520,62.27,CN,electronics,0,
a244b2f2-ac29-4760-98e5-00d596742ade,CUST0058,2026-08-13T16:18:18.020823,36.1,NG,travel,0,
168e2309-a071-4163-9fb3-090ef31b7ece,CUST0049,2026-08-13T16:21:17.910492,201.55,MA,clothing,0,
5e804d60-ca8d-4b16-9985-7b6414d09b17,CUST0044,2026-08-13T16:23:13.236943,135.85,ES,travel,0,
898fd82a-e7c6-41ef-a538-b25bbec28f65,CUST0084,2026-08-13T16:23:46.342698,280.93,US,travel,0,
84b56bf1-5225-42dc-b55d-7b23a143c034,CUST0041,2026-08-13T16:23:57.326017,1.0,MA,grocery,0,
1844b02a-62ad-43ed-8b4f-e09cef308ed8,CUST0024,2026-08-13T16:24:36.824652,251.04,CN,travel,0,
91a20066-532d-4775-86a5-c576b4e60922,CUST0057,2026-08-13T16:28:24.367756,245.46,CN,fuel,0,
76ff652c-c2b4-4e42-a77e-30f4215e6853,CUST0049,2026-08-13T16:29:05.321740,194.69,MA,fuel,0,
a7f3687e-abfc-465e-8bad-3aa91b755a83,CUST0059,2026-08-13T16:31:04.548685,48.67,DE,restaurant,0,
c12addea-186d-4ae4-8027-e9ca8f92ff05,CUST0088,2026-08-13T16:31:28.959276,123.01,US,electronics,0,
4e4d8527-1bf1-408c-8efc-184ec68007ab,CUST0075,2026-08-13T16:34:37.585398,197.0,CN,restaurant,0,
605c1919-4fa5-4b7e-bf28-bddc8a38596f,CUST0101,2026-08-13T16:40:06.216291,184.76,US,cash_withdrawal,0,
a7e9a335-49df-48f9-96bf-d3b9be8fb257,CUST0199,2026-08-13T16:51:51.806079,190.34,CN,travel,0,
8905807e-4fee-4e25-8d3b-1ef64700b624,CUST0046,2026-08-13T16:55:42.284976,311.83,ES,electronics,0,
0195ba4b-8bdd-4436-b7be-ef3195163d09,CUST0101,2026-08-13T16:58:28.970094,138.35,US,jewelry,0,
12006f61-f5e3-4a77-bb2d-507700ac1810,CUST0122,2026-08-13T16:59:30.163666,125.45,FR,electronics,0,
389b4c00-5f4d-4ddd-baea-9346a642df32,CUST0178,2026-08-13T17:00:09.560256,229.13,FR,grocery,0,
441d2aa1-730b-42fb-8354-a87bd002fc60,CUST0137,2026-08-13T17:04:24.732692,172.01,DE,grocery,0,
4289c224-80a2-40d9-a8d1-c1acc41c359a,CUST0199,2026-08-13T17:05:45.369372,189.08,CN,travel,0,
912133d4-2423-4f07-8f91-72f849d46182,CUST0123,2026-08-13T17:06:08.335179,120.53,NG,cash_withdrawal,0,
f9c0a4a4-0633-4c4f-b5e3-2beee8444d10,CUST0051,2026-08-13T17:06:36.274632,1.0,US,fuel,0,
aaaf42d2-5774-48da-b959-ef014e8d0afb,CUST0050,2026-08-13T17:11:41.774702,230.19,RU,cash_withdrawal,0,
